Name,Qless,Url
Cégep de Trois-Rivières,,https://www.cegeptr.qc.ca/
Cégep de Victoriaville,,https://www.cegepvicto.ca/
Cégep du Vieux Montréal,,https://www.cvm.qc.ca/
Cégep Édouard-Montpetit,,https://www.cegepmontpetit.ca/
Cégep Limoilou,,https://www.cegeplimoilou.ca/
Cégep Marie-Victorin,,https://www.collegemv.qc.ca/
Cégep régional de Lanaudière,,https://www.cegep-lanaudiere.qc.ca/
Champlain Regional College,,https://champlainsaintlambert.ca/
Collège Ahuntsic,,https://www.collegeahuntsic.qc.ca/
Collège Canada,,https://qless.com/queue-management-for-universities-schools/
Collège d'Alma,,https://www.collegealma.ca/
Collège de Bois-de-Boulogne,,https://www.bdeb.qc.ca/
Collège de Maisonneuve,,https://www.cmaisonneuve.qc.ca/
Collège de Rosemont,,https://www.crosemont.qc.ca/
Collège de Valleyfield,,https://www.cegepvalleyfield.ca/
Collège François-Xavier-Garneau,,https://www.cegepgarneau.ca/
Collège Gérald-Godin,,https://www.cgodin.qc.ca/
Collège Lionel-Groulx,,https://clg.qc.ca/
Collège Montmorency,,https://www.cmontmorency.qc.ca/
Collège Shawinigan,,https://cegepshawinigan.ca/
Dawson College,,https://www.dawsoncollege.qc.ca/
Heritage College,Yes,https://www.rcc.edu/become-a-student/qless.html
Herzing College,,https://www.herzing.ca/
John Abbott College,,https://johnabbott.qc.ca/
Vanier College,,https://www.vaniercollege.qc.ca/
Collège André-Grasset,,https://www.grasset.qc.ca/
Collège Bart,,https://bart.ca/
Collège International Marie de France,,https://www.cimf.ca/
Collège Jean-de-Brébeuf,,https://www.brebeuf.qc.ca/
Collège Laflèche,,https://clafleche.qc.ca/
Collège Mérici,,https://www.merici.ca/
Collège O'Sullivan de Québec,,https://osullivan-quebec.qc.ca/
Collège Stanislas,,https://stanislas.qc.ca/
Collegial Sainte-Anne,,https://collegial.sainteanne.ca/
École de musique Vincent d'Indy,,https://emvi.qc.ca/
National Circus School,,https://www.nationalcircus.org.uk/
LaSalle College,Yes,https://www.mec.cuny.edu/student-success/qless/
Marianopolis College,,https://www.marianopolis.edu/
O'Sullivan College of Montreal,,https://www.osullivan.edu/en/
Séminaire de Sherbrooke,,https://www.seminaire-sherbrooke.qc.ca/
TAV College,,https://www.tav.ca/
Trebas Institute,,https://www.trebas.com/
M College of Canada,,https://qless.com/
Bethany College,,https://www.bethanywv.edu/admissions-aid/
Briercrest College and Seminary,,https://www.briercrest.ca/
Carlton Trail College,,https://www.carltontrailcollege.com/succeed/student-services
Horizon College and Seminary,,https://www.horizon.edu/about/faq/
College Mathieu,,https://qless.com/queue-management-for-universities-schools/
Cumberland College,Yes,https://www.broward.edu/students/qless/
Eston College,,https://estoncollege.ca/
Great Plains College,,https://www.greatplainscollege.ca/admissions-scholarships/student-advising
Lakeland College,,https://www.lakelandcollege.edu/
Nipawin Bible College,,https://nipawin.org/
North West College,Yes,
Northlands College,ERROR,
Parkland College,,https://www.parkland.edu/
St Peter's College,,https://www.stpeterscollege.ca/
Saskatchewan Indian Institute of Technologies,,https://siit.ca/
Saskatchewan Polytechnic,,https://saskpolytech.ca/
Southeast College,Yes,https://www.southmountaincc.edu/become-student/qless
Western Academy Broadcasting College,,https://www.wabcwesternacademy.com/
