Name,LivePerson,Website
Whitworth University,,https://www.whitworth.edu/cms/about/contact-us/
Antioch University,,https://helpdesk.antioch.edu/
Bastyr University,,https://educate.bastyr.edu/chat-with-a-student
City University of Seattle,503,https://www.cityu.edu/contact-us/
Cornish College of the Arts,,https://www.cornish.edu/contact/
Gonzaga University,,https://www.gonzaga.edu/about/offices-services/information-technology-services
Bates Technical College,403,https://www.batestech.edu/librarian-chat/
Bellevue College,,https://www.bellevuecollege.edu/admissions-aid/request-information/
Bellingham Technical College,,https://www.btc.edu/VirtualAssistance.html
Big Bend Community College,,https://www.bigbend.edu/about-us/contact-us/
Cascadia College,,https://www.cascadia.edu/services/computing/helpdesk.aspx
Centralia College,,https://www.centralia.edu/library/support/chat.aspx
Clark College,,https://www.clark.edu/its/documentation-and-resources/students/virtual-assistance.php
Clover Park Technical College,,https://www.cptc.edu/about/contact
Columbia Basin College,,https://www.columbiabasin.edu/public-info/covid-19/available-services.html
Community Colleges of Spokane,,https://ccs.spokane.edu/
Edmonds College,ERROR,
Everett Community College,,https://www.everettcc.edu/students/online
Grays Harbor College,,https://www.ghc.edu/student-support
Green River College,,https://www.greenriver.edu/international/chat/
Highline College,,https://its.highline.edu/helpdesk/
Lake Washington Institute of Technology,,https://www.lwtech.edu/about/contact/
Lower Columbia College,,https://lowercolumbia.edu/veterans/get-help-support/
Olympic College,,http://www.olympic.edu/student-life-support/virtual-assistance
Peninsula College,,https://pencol.edu/department/support-services
Pierce College,,http://www.piercecollege.edu/admissions/livechat.asp
Renton Technical College,,https://rtc.edu/CTS
Seattle Colleges District,,https://www.seattlecolleges.edu/administration/web-development/projects/live-chat
Shoreline Community College,,https://support.shoreline.edu/TDClient/141/Portal/Home/
Skagit Valley College,,https://www.skagit.edu/student-resources/online-chat/
South Puget Sound Community College,,https://spscc.edu/
Tacoma Community College,,https://www.tacomacc.edu/academics-programs/academic-support/elearning/technical_support
Walla Walla Community College,403,https://www.wwcc.edu/contact-us/
Wenatchee Valley College,500,https://www.wvc.edu/chat/index.html
Whatcom Community College,,https://www.whatcom.edu/Home/Components/ServiceDirectory/ServiceDirectory/144/152
Yakima Valley College,403,https://www.yvcc.edu/services/help-desk/
Bellingham Technical College,,https://www.btc.edu/VirtualAssistance.html
Big Bend Community College,,https://www.bigbend.edu/about-us/contact-us/
Centralia College,,https://www.centralia.edu/library/support/chat.aspx
Clark College,,https://www.clark.edu/its/documentation-and-resources/students/virtual-assistance.php
Columbia Basin College,,https://www.columbiabasin.edu/public-info/covid-19/available-services.html
Green River College,,https://www.greenriver.edu/international/chat/
Edmonds College,ERROR,
Highline College,,https://its.highline.edu/helpdesk/
Lake Washington Institute of Technology,,https://www.lwtech.edu/about/contact/
Moody Aviation,,https://www.moody.edu/undergrad/aviation/
North Seattle College,,https://northseattle.edu/about/contact-us
Olympic College,,http://www.olympic.edu/student-life-support/virtual-assistance
Pierce College,,http://www.piercecollege.edu/admissions/livechat.asp
Seattle Central College,,https://seattlecentral.edu/current-students/virtual-assistance-students
South Seattle College,,https://southseattle.edu/virtual-assistance
Spokane Falls Community College,,https://sfcc.spokane.edu/About-Us/Contact-Us
Tacoma Community College,,https://www.tacomacc.edu/academics-programs/academic-support/elearning/technical_support
Whatcom Community College,,https://www.whatcom.edu/Home/Components/ServiceDirectory/ServiceDirectory/144/152
Yakima Valley Community College,403,https://www.yvcc.edu/contact/
Northwest Indian College,403,https://www.nwic.edu/
Skagit Valley College,,https://www.skagit.edu/student-resources/online-chat/
Lower Columbia College,,https://lowercolumbia.edu/veterans/get-help-support/
School of Visual Concepts,,https://www.facebook.com/SVCSeattle/
Columbia College,,https://www.colum.edu/columbia-central/on-campus/contact-us
DigiPen Institute of Technology,,http://www.digipen.edu/student-portal/student-services/it-support-and-policies
Faith Evangelical Lutheran Seminary,,https://www.luthersem.edu/admissions/student-life/faith-and-worship/
Heritage University,,https://heritage.edu/contact-us/
Northeastern University,,https://service.northeastern.edu/$sn-va-web-client-app.do
Northwest University,,https://www.northwestu.edu/chat
Pacific Northwest University of Health Sciences,,https://www.pnwu.edu/about/offices-departments/technology-services/
St. Martin's University,,https://www.stmartin.edu/directory/offices-departments-directory/integrated-technology-services/help-request
Seattle Bible College,,https://seattlebiblecollege.edu/
Seattle Pacific University,,https://spu.edu/contact-us
Seattle University,,https://www.seattleu.edu/its/support/service-desk/
Washington Technology University,,https://itconnect.uw.edu/help/chat/
Whitman College,,https://www.whitman.edu/technology-services
Whitworth University,,https://www.whitworth.edu/cms/about/contact-us/
Matteo Ricci College,,https://www.seattleu.edu/artsci/departments/matteo-ricci/
