Name,LivePerson,Website
Cascades (company),,https://www.cascades.com/en/contact-us
CCL Industries,,https://cclind.com/contact/
Celestica,,https://www.celestica.com/contact-us
Cenovus Energy,,https://www.cenovus.com/Our-company/Contact-us
Centamin,,https://www.lse.co.uk/ShareChat.html?ShareTicker=CEY&share=Centamin-PLC
Centerra Gold,,https://www.centerragold.com/
CGI Inc.,ERROR,https://www.cgi.com/us/en-us/form/u-s-contact-us
Chartwell Retirement Residences,,https://chartwell.com/en/contact-us
China Gold International Resources Corporation,,https://www.chinagoldintl.com/contact/
Choice Properties REIT,,https://www.choicereit.ca/c3/
Chorus Aviation,,https://chorusaviation.com/
CI Financial,,https://www.cifinancial.com/ci-financial/ca/en/contact-us.html
Cineplex Entertainment,,https://cineplex.zendesk.com/hc/en-us/articles/115000378448--How-do-I-contact-your-Guest-Services-team-
Clublink,,https://clublink.ca/contact/
Cogeco,,https://www.cogeco.ca/en/contact/support
Colliers (company),,https://www.colliers.com/en/
Computer Modelling Group,,https://www.cmgl.ca/customer-support
Constellation Software,,https://www.csisoftware.com/about-us/contact-us
Corby Spirit and Wine,,https://corby.ca/en/contact-us/
Corus Entertainment,,https://www.corusent.com/contact-us/
Alimentation Couche-Tard,,https://www.couche-tard.com/contact-us-new?lang=en
Coveo,,https://connect.coveo.com/s/support
Crescent Point Energy,,https://www.crescentpointenergy.com/contact-us
Crew Energy,,https://crewenergy.com/
Crombie REIT,,https://www.crombie.ca/contact/
Currency Exchange International,,https://www.ceifx.com/contact-us
D-Box Technologies,,https://www.d-box.com/en/customer-support/contact-us
D2L,,https://community.brightspace.com/support/s/contactsupport
Denison Mines,,https://denisonmines.com/contact/contact-info/
Descartes Systems Group,,https://www.descartes.com/customer-success/customer-support-and-training/customer-service-desk
Docebo,,https://help.docebo.com/hc/en-us
Dollarama,,https://www.dollarama.com/en-CA/corp/contact-us
Dorel Industries,,https://www.dorel.com/pages/home-furnishings-consumer-contacts
Dream Office Real Estate Investment Trust,,https://dream.ca/office/
Dundee Corporation,,https://www.dundeecorporation.com/investor-relations/investor-and-analyst-support/default.aspx
ECN Capital,,https://www.ecncapitalcorp.com/contact-us/
Ecora Resources,,https://uk.advfn.com/stock-market/london/ecora-resources-ECOR/share-chat
Eldorado Gold,,https://www.eldoradogold.com/contact-us/
Electrovaya,,https://electrovaya.com/
Emera,,https://emera.com/about-us/contact-us
Empire Company,,https://www.empireblue.com/contact-empire-blue/
Empire Life,,https://www.empire.ca/about-us/contact-us
Enbridge,,https://myaccount.enbridgegas.com/Coze
Endeavour Mining,,https://www.endeavourmining.com/
Enerflex,ERROR,https://enerflex.com/Contacts/index.php
Enerplus,,https://www.enerplus.com/contact-us/
Ensign Energy Services,ERROR,https://www.ensignenergy.com/contact-us/
Enthusiast Gaming,,https://www.enthusiastgaming.com/
Equitable Bank,,https://www.theequitablebank.com/contact-us.aspx
Evertz Microsystems,,https://evertz.com/contact/
Exco Technologies,,https://www.excocorp.com/contact-us/
Extendicare,,https://www.extendicare.com/contact/
Fairfax Financial,,https://www.fairfax.ca/contact-us/
Finning,ERROR,https://my.finning.com/account/activate?token=
First Capital REIT,,https://fcr.ca/company/news-room/
First Majestic Silver,,https://www.firstmajestic.com/contact/contact-details/
First Quantum Minerals,,https://gethuman.com/chat/First-Quantum-Minerals
FirstService,,https://www.fsresidential.com/corporate/why-firstservice-residential/customer-care-center/
Forsys Metals,ERROR,https://www.forsysmetals.com/
Fortis Inc.,,https://www.fortisinc.com/feature/contact-us
Fortuna Silver Mines,,https://finance.yahoo.com/quote/FSM/
Franco-Nevada,,https://www.franco-nevada.com/about-us/contact-us/
Frontera Energy,,https://www.fronteraenergy.ca/contact-us/
GDI Integrated Facility Services,,https://gdi.com/contact/
George Weston Limited,,https://www.weston.ca/en/Contact.aspx
GFL Environmental,,https://gflenv.com/support/
Gibson Energy,,https://www.gibsonenergy.com/
Gildan,,https://retail.gildan.com/contact-us
Glacier Media,,https://www.glaciermedia.ca/contact
Goeasy,,https://www.easyfinancial.com/contact-us
Gold Springs Resource,,https://goldspringsresource.com/
Goodfood Market,,https://www.makegoodfood.ca/faq
Gran Tierra Energy,,https://finance.yahoo.com/quote/GTE/community/
Granite Real Estate,,https://www.gcremn.com/customer-support
Great-West Lifeco,,https://www.greatwestlifeco.com/contact-us.html
Groupe TVA,,https://www.tva.com/about-tva/contact-us
Guardian Capital Group,,https://www.guardiancapital.com/contact-us
Haivision,,https://www.haivision.com/support/
H&R REIT,,https://www.hr-reit.com/news/
Héroux-Devtek,,https://www.herouxdevtek.com/en/contact-us
Home Capital Group,,https://www.capitalgroup.com/individual/service-and-support/contact-us.html
Hudbay,,https://www.hudbayminerals.com/contact-us/general-inquiries/default.aspx
Hydro One,,https://www.hydroone.com/support/contact
Iamgold,,https://www.iamgold.com/English/contact-us/default.aspx
Imperial Metals,,https://imperialmetals.com/contact
Imperial Oil,,https://www.imperialoil.ca/en-ca/company/contact-us
Indigo Books and Music,,https://help.indigo.ca/
Information Services Corporation,,https://www.isc.ca/pages/ContactUs.aspx
Innergex Renewable Energy,,https://www.innergex.com/contact/
Intact Financial,,https://www.intactfc.com/English/contact-us/default.aspx
Interfor Corporation,,https://interfor.com/contact/
Intermap Technologies,,https://www.intermap.com/support
InterRent REIT,ERROR,https://www.interrentreit.com/contact/
Ivanhoe Mines,ERROR,
The Keg,ERROR,
Keyera,ERROR,
Kinaxis,ERROR,
Kinross Gold,ERROR,
Knight Therapeutics,ERROR,
Kolibri Global Energy,ERROR,
Lassonde Industries,ERROR,
Laurentian Bank of Canada,ERROR,
Leon's,ERROR,
LifeWorks,ERROR,
Lightspeed (company),ERROR,
Linamar,ERROR,
Lion Electric Company,ERROR,
