Name,Qless,Url
Crossroads Bible College,,https://www.facebook.com/crossroads.edu/
DePauw University,,https://www.depauw.edu/academics/academic-resources/advising/
DeVry University–Indiana,,https://www.devry.edu/about/campus-locations/indiana.html
Earlham College,,https://earlham.edu/admissions/
Franklin College,,https://franklincollege.edu/admissions/
Goshen College,,https://www.goshen.edu/admissions/apply/guest/
Grace College & Seminary,,https://www.grace.edu/
Hanover College,,https://chat.hanover.edu/
Holy Cross College,,https://www.hcc-nd.edu/
Huntington University,,https://www.huntington.edu/financial-aid
Indiana Institute of Technology,,https://www.indianatech.edu/
Indiana State University,,https://www.indstate.edu/financial-aid
Indiana University Bloomington,,https://ud.indiana.edu/
Indiana University East,,https://www.iue.edu/
Indiana University Kokomo,,https://www.iuk.edu/student-success-advising/advisors/index.html
Indiana University Northwest,,https://www.iun.edu/
Indiana University Fort Wayne,,https://www.iufw.edu/
Indiana University – Purdue University Indianapolis,,https://www.iupui.edu/
Indiana University – Purdue University Columbus,,https://www.iupuc.edu/
Indiana University South Bend,,https://www.iusb.edu/
Indiana University Southeast,,https://southeast.iu.edu/
Indiana Wesleyan University,,https://www.indwes.edu/
International Business College,,https://qless.com/queue-management-for-universities-schools/
International Business College–Indianapolis,,https://www.ibcindianapolis.edu/
Ivy Tech Community College of Indiana,,https://www.ivytech.edu/
Lincoln Tech,,https://www.lincolntech.edu/
Manchester University,,https://www.manchester.ac.uk/study/experience/student-support/
Marian University,,https://www.marian.edu/
Martin University,,https://universitybusiness.com/no-more-lines-how-virtual-queueing-transformed-student-services-at-spcc/
Mid-America College of Funeral Service,,https://mid-america.edu/
Oakland City University,,https://www.oak.edu/
Ottawa University–Jeffersonville,Yes,https://www.uottawa.ca/en/contact/virtual-line
Purdue University,,
Purdue University Fort Wayne,,https://www.pfw.edu/
Purdue University Global,,https://www.purdueglobal.edu/
Purdue University Northwest,,https://www.pnw.edu/
Rose-Hulman Institute of Technology,,https://www.rose-hulman.edu/
Saint Mary's College,,https://catalog.saintmarys.edu/undergraduate/admission/
Saint Mary-of-the-Woods College,,https://www.smwc.edu/
Saint Meinrad Seminary and School of Theology,,https://www.saintmeinrad.edu/
Taylor University,,https://chat.taylor.edu/
Trine University,,https://www.trine.edu/online/student-support/index.aspx
University of Evansville,,https://www.evansville.edu/
University of Indianapolis,,https://uindy.edu/
University of Notre Dame,,https://advising.nd.edu/
University of Saint Francis,,https://admissions.sf.edu/
University of Southern Indiana,,https://www.usi.edu/
Valparaiso University,,https://www.valpo.edu/
Vincennes University,,https://www.vinu.edu/
Wabash College,,https://www.wabash.edu/admissions/
WGU Indiana,,https://www.wgu.edu/online-degree-indiana.html
University of Iowa,,https://uiowa.edu/
Iowa State University,,https://www.financialaid.iastate.edu/
University of Northern Iowa,,https://uni.edu/
Clinton Community College,,https://www.clinton.edu/student-resources/academic-advising-and-student-support/academic-advising/default.aspx
Des Moines Area Community College,Yes,https://www.mesacc.edu/qless
Eastern Iowa Community Colleges,,https://eicc.edu/default.aspx
Ellsworth Community College,,https://ecc.iavalley.edu/
Hawkeye Community College,,https://www.hawkeyecollege.edu/students/services
Indian Hills Community College,,https://www.indianhills.edu/contact.php
Iowa Central Community College,,https://www.iowacentral.edu/
Iowa Lakes Community College,,https://iowalakes.edu/
Iowa Western Community College,,https://www.iwcc.edu/
Kirkwood Community College,,https://www.kirkwood.edu/explore/services/index
Marshalltown Community College,,https://mcc.iavalley.edu/admissions/enrollment-checklist/admissions-team/
Muscatine Community College,,https://eicc.edu/services-support/location/mcc/main-campus.aspx
North Iowa Area Community College,,https://www.niacc.edu/admissions/
Northeast Iowa Community College,,https://www.nicc.edu/
Northwest Iowa Community College,,https://nwicc.edu/
Scott Community College,,
Southeastern Community College,Yes,https://www.mesacc.edu/qless
Southwestern Community College,Yes,https://www.southmountaincc.edu/become-student/qless
Western Iowa Tech Community College,,https://www.witcc.edu/
Allen College,,https://www.allencollege.edu/
Briar Cliff University,,https://www.briarcliff.edu/
Buena Vista University,,https://www.bvu.edu/
Central College,Yes,https://www.bellevuecollege.edu/current-students/student-central/qless/
Clarke University,,https://www.clarke.edu/
Coe College,,https://www.coe.edu/admission
Cornell College,,https://www.cornellcollege.edu/information-technology/training/self-service-registration/self-service/index.shtml
Des Moines University,,https://www.dmu.edu/
Divine Word College,,https://www.dwci.edu/admissions
Dordt University,,https://www.dordt.edu/
Drake University,,https://www.drake.edu/finaid/
Emmaus Bible College,,https://www.emmaus.edu/
Faith Baptist Bible College and Theological Seminary,,https://faith.edu/
Graceland University,,https://www.graceland.edu/
Grand View University,,https://www.grandview.edu/
Grinnell College,,https://www.grinnell.edu/students
Iowa Wesleyan University,,https://culver.edu/admissions/transfer-iowa-wesleyan/
Loras College,,https://www.loras.edu/loras-directory/
Luther College,,https://www.luthercollege.edu/university/contact-luther/contact-us
Maharishi University of Management,,https://qless.com/queue-management-for-universities-schools/
Mercy College of Health Sciences,,https://www.mchs.edu/Experience/Student-Support
Morningside College,,https://www.morningside.edu/
Mount Mercy University,,https://www.mtmercy.edu/
Northwestern College,Yes,https://www.nwacc.edu/enrollment/qlesssystem.aspx
Palmer College of Chiropractic,,https://www.palmer.edu/
Simpson College,,https://simpson.edu/about-simpson-college/contact-us
St. Ambrose University,,https://www.sau.edu/
St. Luke's College,,https://www.stlukescollege.edu/
University of Dubuque,,https://www.dbq.edu/
Upper Iowa University,,https://uiu.edu/
Wartburg College,,https://www.wartburg.edu/
Wartburg Theological Seminary,,https://www.wartburgseminary.edu/
William Penn University,,https://www.wmpenn.edu/
Hamilton Technical College,Yes,https://www.octech.edu/admissions/qless/
Waldorf University,,https://www.waldorf.edu/faculty-staff/departments/academic-advising
The Art Institutes International – Kansas City,,https://kcai.edu/
Associated Mennonite Biblical Seminary - Great Plains,,https://www.ambs.edu/
Baker University,,https://www.bakeru.edu/resource/prior-learning-assessment-center/
Barclay College,,https://www.barclaycollege.edu/admissions/campus/financial-assistance/
Benedictine College,,https://www.benedictine.edu/admission/index
Bethany College,,https://www.bethanywv.edu/
Bethel College,,https://www.bethelks.edu/admissions/complete-your-application
Brown Mackie,,https://qless.com/queue-management-for-universities-schools/
Central Christian College,,https://www.centralchristian.edu/apply/
Cleveland University-Kansas City,,https://www.cleveland.edu/
Donnelly College,,https://www.donnelly.edu/admissions/appointment
Friends University,,https://www.friends.edu/students/
Hesston College,,https://www.hesston.edu/admissions/accepted-students/faq/
Kansas Christian College,,https://kansaschristian.edu/
Kansas Health Science Center–Kansas College of Osteopathic Medicine,,https://kansascom.kansashsc.org/
Kansas Wesleyan University,,https://www.kwu.edu/
Manhattan Christian College,,https://mccks.edu/
McPherson College,,https://www.mcpherson.edu/admissions/
MidAmerica Nazarene University,,https://www.mnu.edu/
National American University - Overland Park,,https://www.national.edu/
"Newman University, Wichita",,https://newmanu.edu/
Ottawa University,Yes,https://www.uottawa.ca/en/contact/virtual-line
Saint Mary's Academy and College,,https://smaschool.org/discover/
Saint Paul School of Theology,,https://www.spst.edu/
Southwestern College,Yes,https://www.fsw.edu/qless
Sterling College,,https://www.sterling.edu/admissions
Tabor College,,https://tabor.edu/
University of Saint Mary,,https://www.stmary.edu/
Emporia State University,,https://www.emporia.edu/financial-aid/
Fort Hays State University,,https://www.fhsu.edu/finaid/Contact-Us/
Kansas State University,Yes,https://blogs.k-state.edu/it-news/2022/03/14/qless-is-removing-lines-from-the-student-experience/
Pittsburg State University,,https://www.pittstate.edu/office/financial_aid/
University of Kansas,Yes,https://technology.ku.edu/catalog/qless
Wichita State University,,https://www.wichita.edu/administration/financial_aid/
Washburn University,,https://www.washburn.edu/academics/advising/index.html
Haskell Indian Nations University,,https://www.haskell.edu/
United States Army Command and General Staff College,,https://usacac.army.mil/organizations/cace/cgsc
Allen Community College,,https://www.allencc.edu/resources/students/advising
Barton Community College,,https://bartonccc.edu/academicadvising/faq
Butler Community College,,https://www.butlercc.edu/advising
Cloud County Community College,,https://cloud.edu/academics/advising/
Coffeyville Community College,,https://www.coffeyville.edu/
Colby Community College,,https://www.colbycc.edu/admissions/advising/
Cowley Community College,,https://www.cowley.edu/
Dodge City Community College,,https://dc3.edu/
Fort Scott Community College,,https://www.fortscott.edu/
Garden City Community College,,https://www.gcccks.edu/
Highland Community College,,https://highlandcc.edu/pages/faqs
Hutchinson Community College,,https://www.hutchcc.edu/student-success-center
Independence Community College,,https://www.indycc.edu/
Johnson County Community College,,https://www.jccc.edu/about/contacts.html
Kansas City Kansas Community College,,https://www.kckcc.edu/
Labette Community College,,https://www.labette.edu/
Neosho County Community College,,https://www.neosho.edu/Contact
Pratt Community College,,https://prattcc.edu/
Seward County Community College,,https://sccc.edu/static/web/students/advising.html
AIB International,,https://www.aibinternational.com/
Flint Hills Technical College,,https://www.fhtc.edu/
Manhattan Area Technical College,,https://manhattantech.edu/student-resources/academic-advising/students/advising-appointments
Pinnacle Career Institute,,https://www.pcitraining.edu/
North Central Kansas Technical College,,https://ncktc.edu/
Northwest Kansas Technical College,,https://www.nwktc.edu/
Salina Area Technical College,,https://www.salinatech.edu/
Washburn Institute of Technology,,https://www.washburntech.edu/
WSU Tech,,https://wsutech.edu/admissions/contact/
Central Michigan University,,https://www.cmich.edu/offices-departments/academic-advising
Eastern Michigan University,,https://www.emich.edu/
Michigan State University,,https://finaid.msu.edu/
Michigan Technological University,,https://www.mtu.edu/finaid/
Oakland University,,https://oakland.edu/financialservices/
University of Michigan,,https://admissions.umich.edu/
Wayne State University,,https://wayne.edu/financial-aid
Western Michigan University,,https://wmich.edu/registrar/notes-2021-07-16
Andrews University,,https://www.andrews.edu/services/its/clientservices/itscc/tech-help-for-alum-guests.html
Ferris State University,,https://www.ferris.edu/admissions/financialaid/index.html
Grand Valley State University,,https://www.gvsu.edu/financialaid/
University of Detroit Mercy,,https://www.udmercy.edu/
University of Michigan–Flint,,https://www.umflint.edu/studentsuccess/academic-advising/
Baker College,Yes,https://www.mec.cuny.edu/student-success/qless/
Calvin University,,https://calvin.edu/offices-services/financial-aid/index.html
Cornerstone University,,https://www.cornerstone.edu/academics/academic-support/
Davenport University,,https://www.davenport.edu/financial-aid
Kettering University,,https://www.kettering.edu/admissions
Lawrence Technological University,Yes,https://technology.ku.edu/catalog/qless
Madonna University,,https://www.madonna.edu/academics/advising/
Northern Michigan University,,https://nmu.edu/
Saginaw Valley State University,,https://www.svsu.edu/
Siena Heights University,,https://www.sienaheights.edu/
Spring Arbor University,,http://www.google.com.hk/aclk?sa=l&ai=DChcSEwjZ0cvbt9H_AhWIe0wKHcZWCUMYABAAGgJvYQ&sig=AOD64_1GpbUU-ZivTrxKzdm2G9ncPBEdeQ&ved=2ahUKEwij5MXbt9H_AhWvlmoFHR6wBL8Q0Qx6BAgMEAE&adurl=
University of Michigan–Dearborn,,https://umdearborn.edu/academic-advising
Concordia University Ann Arbor,,https://www.cuaa.edu/
Adrian College,,https://www.adrian.edu/
Albion College,,https://www.albion.edu/
Alma College,,https://www.alma.edu/admissions/
Aquinas College,,https://go.aquinas.edu/affordability/
Finlandia University,,https://www.finlandia.edu/admissions/guest-students/
Grace Christian University,,https://gracechristian.edu/
Great Lakes Christian College,,https://www.glcc.edu/
Hillsdale College,,https://www.hillsdale.edu/about/contact-us/
Hope College,,https://kiosk.na4.qless.com/kiosk/app/home/82
Kalamazoo College,,https://www.kzoo.edu/
Kuyper College,,https://www.kuyper.edu/
Lake Superior State University,,https://www.lssu.edu/
Olivet College,,https://www.olivetcollege.edu/
Rochester University,,https://www.rit.edu/eservices/
Alpena Community College,,https://www.alpenacc.edu/
Henry Ford College,,https://www.hfcc.edu/student-services/hawkq
Jackson College,Yes,https://www.jsums.edu/financialaid/appointments-can-be-scheduled-through-q-less/
Lake Michigan College,,http://www.lakemichigancollege.edu/mylmc
Northwestern Michigan College,,http://www.google.com.hk/aclk?sa=l&ai=DChcSEwi3vdCzuNH_AhXcNtQBHUcGDPcYABAAGgJvYQ&sig=AOD64_3F2zENwWpdvuxUyINtV5v9hW8gCw&ved=2ahUKEwjm5cmzuNH_AhUckWoFHf2lCf0Q0Qx6BAgMEAE&adurl=
Schoolcraft College,,https://www.schoolcraft.edu/admissions/apply-to-sc/guest-students/
Bay de Noc Community College,,https://catalog.baycollege.edu/content.php?catoid=2&navoid=81
Delta College,,https://qless.com/wp-content/uploads/2021/05/Campus-Without-Lines_Education-Whitepaper_v3.pdf
Glen Oaks Community College,,https://www.glenoaks.edu/
Gogebic Community College,,https://www.gogebic.edu/
Grand Rapids Community College,,https://www.grcc.edu/students/admissions-enrollment/schedule-admissions-appointment-0
Kalamazoo Valley Community College,,https://www.kvcc.edu/services/counsel/
Kellogg Community College,,https://kellogg.edu/current-students/advising/
Kirtland Community College,,https://www.kirtland.edu/student-services/
Lansing Community College,,https://www.lcc.edu/advising/
Macomb Community College,,https://www.macomb.edu/student-resources/counseling-academic-advising.html
Mid Michigan College,,https://www.midmich.edu/
Monroe County Community College,,https://www.monroeccc.edu/admissions-aid
Montcalm Community College,,https://www.montcalm.edu/sub-header/campus-life/resources/counseling-and-advising/counseling-appointments/
Mott Community College,,https://www.mcc.edu/
Muskegon Community College,,https://www.muskegoncc.edu/
North Central Michigan College,,https://www.ncmich.edu/
Oakland Community College,,https://www.oaklandcc.edu/admissions/
Southwestern Michigan College,,https://www.swmich.edu/
St. Clair County Community College,,https://sc4.edu/support-services/
Washtenaw Community College,,https://www.wccnet.edu/succeed/advising/
Wayne County Community College District,,https://www.wcccd.edu/
West Shore Community College,,https://www.westshore.edu/admissions/advising-and-registration/
Calvin Theological Seminary,,https://calvinseminary.edu/
Cleary University,,https://www.cleary.edu/academics/academic-student-support/
College for Creative Studies,,https://campus.collegeforcreativestudies.edu/
Cranbrook Academy of Art,,https://cranbrookart.edu/
Ecumenical Theological Seminary,,https://www.etseminary.edu/about
Michigan School of Psychology,,https://msp.edu/
Moody Theological Seminary–Michigan,,https://www.moody.edu/grad/michigan/
Northwood University,,https://www.northwood.edu/about/contact
Sacred Heart Major Seminary,,https://www.shms.edu/
The Art Institute of Michigan,,https://www.artinstitutes.edu/
Walsh College of Accountancy and Business,,https://walshcollege.edu/
Western Michigan University Cooley Law School,,https://www.cooley.edu/
Western Theological Seminary,,https://www.westernsem.edu/
Yeshiva Gedolah of Greater Detroit,,https://www.yeshivagedolahgreaterdetroit.com/
Bay Mills Community College,,https://www.bmcc.edu/
Keweenaw Bay Ojibwa Community College,,https://www.kbocc.edu/
Saginaw Chippewa Tribal College,,https://www.sagchip.edu/
Alexandria Technical and Community College,,https://www.alextech.edu/
Anoka Technical College,,https://www.anokatech.edu/
Anoka-Ramsey Community College,,https://www.anokaramsey.edu/
Bemidji State University,,https://www.bemidjistate.edu/mybsu/finances/aid/
Central Lakes College,,https://www.clcmn.edu/
Century College,,https://www.century.edu/
Dakota County Technical College,,https://www.dctc.edu/
Fond du Lac Tribal and Community College,,https://fdltcc.edu/
Hennepin Technical College,,https://hennepintech.edu/
Hibbing Community College,,https://minnesotanorth.edu/
Inver Hills Community College,,https://www.inverhills.edu/help-center/counseling-advising/
Itasca Community College,Yes,https://www.mesacc.edu/qless
Lake Superior College,,https://www.lsc.edu/
Leech Lake Tribal College,,https://www.lltc.edu/
Mesabi Range College,Yes,https://www.mesacc.edu/qless
Metropolitan State University,,https://www.metrostate.edu/finances/aid
Minneapolis Community and Technical College,,https://minneapolis.edu/
Minnesota State College Southeast,,https://www.southeastmn.edu/
Minnesota State Community and Technical College,,https://www.minnesota.edu/
"Minnesota State University, Mankato",,https://www.mnsu.edu/
Minnesota State University Moorhead,,https://www.mnstate.edu/
Minnesota West Community and Technical College,,https://www.mnwest.edu/
Normandale Community College,,https://www.normandale.edu/current-students/advising-counseling-and-career-center/advising-planning/index.html
North Hennepin Community College,,https://www.nhcc.edu/student-resources/academic-advising
Northland Community & Technical College,,https://www.northlandcollege.edu/
Northwest Technical College,Yes,https://www.nwacc.edu/enrollment/qlesssystem.aspx
Pine Technical and Community College,,https://pine.edu/
Rainy River Community College,,https://minnesotanorth.edu/campuses/rainy-river/
Ridgewater College,,https://ridgewater.edu/appointments/
Riverland Community College,,https://www.riverland.edu/student-services/academic-advising/
Rochester Community and Technical College,,https://www.rctc.edu/
St. Cloud State University,,https://www.stcloudstate.edu/financialaid/
St. Cloud Technical and Community College,,https://sctcc.edu/advising
Saint Paul College,,https://www.saintpaul.edu/admissions/onestop
South Central College,,https://southcentral.edu/Academic-Advising/advising-academic-advising.html
Southwest Minnesota State University,,https://www.smsu.edu/
University of Minnesota Crookston,,https://crk.umn.edu/
University of Minnesota Duluth,,https://onestop.d.umn.edu/
University of Minnesota Morris,,https://morris.umn.edu/
University of Minnesota Rochester,,https://r.umn.edu/
"University of Minnesota, Twin Cities",,https://twin-cities.umn.edu/
Minnesota North College – Vermilion,,https://minnesotanorth.edu/campuses/vermilion/
White Earth Tribal and Community College,,https://www.wetcc.edu/
Winona State University,,https://www.winona.edu/facilities/less.asp
Academy College,,https://qless.com/queue-management-for-universities-schools/
Adler Graduate School,,https://www.alfredadler.edu/
Augsburg University,,https://www.augsburg.edu/studentfinancial/
Bethany Global University,,https://wwv.bethanygu.edu/
Bethany Lutheran College,,https://blc.edu/admissions/
Bethel University,,https://www.bethel.edu/financial-aid/
Carleton College,Yes,https://carleton.ca/qless/
College of Saint Benedict and Saint John's University,,https://www.csbsju.edu/
College of St. Scholastica,,https://www.css.edu/
Concordia College,,https://www.concordiacollege.edu/
Concordia University,,https://www.instagram.com/p/B2NORcUpVl9/?hl=en
Crown College,,https://catalog.crown.edu/content.php?catoid=18&navoid=505
Dunwoody College of Technology,,https://dunwoody.edu/
Gustavus Adolphus College,,https://gustavus.edu/
Hamline University,,https://www.hamline.edu/
Hazelden Graduate School of Addiction Studies,,https://www.hazeldenbettyford.org/graduate-school-addiction-studies
Luther Seminary,,https://www.luthersem.edu/admissions/
Macalester College,,https://www.macalester.edu/financial-aid/
Martin Luther College,,https://mlc-wels.edu/contact/
Mayo Clinic College of Medicine and Science,,https://college.mayo.edu/
Minneapolis College of Art and Design,,https://www.mcad.edu/
Mitchell Hamline School of Law,,https://mitchellhamline.edu/
North Central University,,https://www.northcentral.edu/admissions/
Northwestern Health Sciences University,,https://www.nwhealth.edu/
Oak Hills Christian College,,https://www.oakhills.edu/
St. Catherine University,,https://www.stkate.edu/students
Saint Mary's University of Minnesota,,https://www.smumn.edu/
St. Olaf College,,https://wp.stolaf.edu/admissions/students/international/faqs/
United Theological Seminary of the Twin Cities,,https://www.unitedseminary.edu/
University of Northwestern – St. Paul,,https://unwsp.edu/
University of St. Thomas,,https://www.stthomas.edu/
American Academy of Acupuncture and Oriental Medicine,,https://www.aaaomonline.org/
Capella University,,https://www.capella.edu/contact-us/
Washington Technical Institute,Yes,https://www.bellevuecollege.edu/current-students/student-central/qless/
Institute of Production and Recording,,https://www.ipr.edu/faq/
Minneapolis Business College,,https://www.minneapolisbusinesscollege.com/
Northwest Technical Institute,,https://nwti.edu/
Rasmussen College,,https://www.rasmussen.edu/
The Art Institutes International Minnesota,,https://www.artinstitutes.edu/
Walden University,,https://www.waldenu.edu/contact-us
University of Missouri,,https://qless.com/download-app/
University of Missouri–Kansas City,,https://qless.com/download-app/
Missouri University of Science and Technology,,https://www.mst.edu/
University of Missouri–St. Louis,,https://qless.com/queue-management-for-government-dmv/
Harris–Stowe State University,,https://www.hssu.edu/
Lincoln University,,https://www.lincoln.edu/
Missouri Southern State University,,https://www.mssu.edu/student-affairs/financial-aid/
Missouri State University,,https://www.missouristate.edu/FinancialAid/default.htm
Missouri Western State University,,https://www.missouriwestern.edu/finaid/
Northwest Missouri State University,,https://www.nwmissouri.edu/
Southeast Missouri State University,,https://semo.edu/student-support/financial-services/
Truman State University,,https://www.truman.edu/admission-cost/cost-aid/office-of-financial-aid/
University of Central Missouri,,https://www.ucmo.edu/
Avila University,,https://www.avila.edu/
American Business and Technology University,,https://qless.com/electronic-queuing-systems-and-the-university-system/
Central Methodist University,,https://www.centralmethodist.edu/
College of the Ozarks,,https://www.cofo.edu/
Columbia College,,https://www.youtube.com/watch?v=BUaIAjBGTYE
Cottey College,,https://cottey.edu/academics/academic-advising/
Culver–Stockton College,,https://culver.edu/academics/student-success/
Drury University,,https://www.drury.edu/compass-center/academic-advising/student-resources/
Evangel University,,https://www.evangel.edu/enrollment-financial-services/
Fontbonne University,,https://www.fontbonne.edu/
Hannibal–LaGrange University,,https://www.hlg.edu/
Lindenwood University,,https://www.lindenwood.edu/academics/support-resources/student-advising-and-support-services/
Maryville University,,https://www.maryville.edu/ssc/contact-us/
Missouri Baptist University,,https://www.mobap.edu/
Missouri Valley College,,https://www.moval.edu/
Park University,,https://www.park.edu/admissions/enrollment-services/
Rockhurst University,,https://www.rockhurst.edu/academics/advising
Saint Louis University,,https://www.slu.edu/financial-aid/index.php
Southwest Baptist University,,https://www.sbuniv.edu/
Stephens College,,https://www.stephens.edu/
Washington University in St. Louis,,https://wustl.edu/
Webster University,,https://www.webster.edu/advising/index.php
Westminster College,,https://westminstercollege.edu/student-life/current-student-resources.html
William Jewell College,,https://www.jewell.edu/contact-us
William Woods University,,https://www.williamwoods.edu/
Crowder College,,https://www.crowder.edu/
East Central College,,https://www.eastcentral.edu/admissions/
Jefferson College,,https://www.jeffco.edu/
Metropolitan Community College,Yes,https://www.mesacc.edu/qless
Mineral Area College,,https://www.mineralarea.edu/
Missouri State University–West Plains,,https://wp.missouristate.edu/
Moberly Area Community College,,https://www.macc.edu/
North Central Missouri College,,https://www.ncmissouri.edu/
Ozarks Technical Community College,,https://students.otc.edu/support/
St. Charles Community College,,https://www.stchas.edu/academics/academic-advising/
St. Louis Community College,,https://stlcc.edu/admissions/advising/virtual-advising.aspx
State Fair Community College,,https://www.sfccmo.edu/
State Technical College of Missouri,,https://www.statetechmo.edu/
Three Rivers Community College,,https://www.threerivers.edu/admissions-2/how-to-enroll/booking-appointments/
Ranken Technical College,,https://ranken.edu/
