Name,LivePerson,Website
Frontera Energy,ERROR,
GDI Integrated Facility Services,ERROR,
George Weston Limited,ERROR,
GFL Environmental,ERROR,
Gibson Energy,ERROR,
Gildan,ERROR,
Glacier Media,ERROR,
Goeasy,ERROR,
Gold Springs Resource,ERROR,
Goodfood Market,ERROR,
Gran Tierra Energy,ERROR,
Granite Real Estate,ERROR,
Great-West Lifeco,ERROR,
Groupe TVA,ERROR,
Guardian Capital Group,ERROR,
Haivision,ERROR,
H&R REIT,ERROR,
Héroux-Devtek,ERROR,
Home Capital Group,ERROR,
Hudbay,ERROR,
Hydro One,ERROR,
Iamgold,ERROR,
Imperial Metals,ERROR,
Imperial Oil,ERROR,
Indigo Books and Music,ERROR,
Information Services Corporation,ERROR,
Innergex Renewable Energy,ERROR,
Intact Financial,ERROR,
Interfor Corporation,ERROR,
Intermap Technologies,ERROR,
InterRent REIT,ERROR,
Ivanhoe Mines,ERROR,
The Keg,ERROR,
Keyera,ERROR,
Kinaxis,ERROR,
Kinross Gold,ERROR,
Knight Therapeutics,ERROR,
Kolibri Global Energy,ERROR,
Lassonde Industries,ERROR,
Laurentian Bank of Canada,ERROR,
Leon's,ERROR,
LifeWorks,ERROR,
Lightspeed (company),ERROR,
Linamar,ERROR,
Lion Electric Company,ERROR,
Loblaw Companies,ERROR,
Lucara Diamond,ERROR,
Lundin Mining,ERROR,
Magellan Aerospace,ERROR,
Magna International,ERROR,
Major Drilling Group International,ERROR,
Manulife,ERROR,
Maple Leaf Foods,ERROR,
Martinrea,ERROR,
Maxim Power,ERROR,
MDA (company),ERROR,
MEG Energy,ERROR,
Methanex,ERROR,
Metro Inc.,ERROR,
Mogo (company),ERROR,
Morguard,ERROR,
Mountain Province Diamonds,ERROR,
MTY Food Group,ERROR,
National Bank of Canada,ERROR,
New Gold,ERROR,
NFI Group,ERROR,
The North West Company,ERROR,
Northland Power,ERROR,
Northwest Healthcare Properties,ERROR,
NovaGold Resources,ERROR,
Nutrien,ERROR,
Nuvei,ERROR,
Obsidian Energy,ERROR,
OceanaGold,ERROR,
Oncolytics Biotech,ERROR,
Onex Corporation,ERROR,
OpenText,ERROR,
Optiva,ERROR,
Osisko Gold Royalties,ERROR,
Osisko Mining,ERROR,
Pan American Silver,ERROR,
Paramount Resources,ERROR,
Parkland Corporation,ERROR,
Pembina Pipeline,ERROR,
Pizza Pizza,ERROR,
Pollard Banknote,ERROR,
Polymet Mining Corporation,ERROR,
Postmedia Network,ERROR,
Power Corporation of Canada,ERROR,
Power Financial,ERROR,
Precision Drilling,ERROR,
Premium Brands Holdings Corporation,ERROR,
Primo Water,ERROR,
Quarterhill,ERROR,
Quebecor,ERROR,
Questerre Energy,ERROR,
Restaurant Brands International,ERROR,
Richelieu Hardware,ERROR,
RioCan Real Estate Investment Trust,ERROR,
Ritchie Bros. Auctioneers,ERROR,
Rogers Communications,ERROR,
Rogers Sugar,ERROR,
Roots Canada,ERROR,
Royal Bank of Canada,ERROR,
Russel Metals,ERROR,
Sandstorm Gold,ERROR,
Sangoma Technologies Corporation,ERROR,
Saputo Inc.,ERROR,
Scotiabank,ERROR,
Seabridge Gold,ERROR,
Secure Energy Services,ERROR,
Shawcor,ERROR,
Sherritt International,ERROR,
Shopify,ERROR,
Sienna Senior Living,ERROR,
Silvercorp Metals,ERROR,
Sleep Country Canada,ERROR,
SmartCentres,ERROR,
SNC-Lavalin,ERROR,
SolGold,ERROR,
Spin Master,ERROR,
SSR Mining Inc.,ERROR,
Stantec,ERROR,
Stelco,ERROR,
Stingray Group,ERROR,
Sun Life Financial,ERROR,
Suncor Energy,ERROR,
SunOpta,ERROR,
Synex International,ERROR,
Taseko Mines,ERROR,
Teck Resources,ERROR,
Telus,ERROR,
Telus Corporation,ERROR,
Telus International,ERROR,
TFI International,ERROR,
Thomson Reuters,ERROR,
Tilray,ERROR,
TMX Group,ERROR,
Toronto-Dominion Bank,ERROR,
Tourmaline Oil,ERROR,
TransAlta,ERROR,
Transat A.T.,ERROR,
TC Energy,ERROR,
Transcontinental (company),ERROR,
Trican Well Service,ERROR,
Trilogy International Partners,ERROR,
Tucows,ERROR,
Uranium Participation Corporation,ERROR,
Vecima Networks,ERROR,
Vermilion Energy,ERROR,
VersaBank,ERROR,
Wall Financial Corporation,ERROR,
Waste Connections,ERROR,
Waterloo Brewing Company,ERROR,
WELL Health Technologies,ERROR,
Wesdome Gold Mines,ERROR,
West Fraser Timber,ERROR,
Western Forest Products,ERROR,
Westport Innovations,ERROR,
Wheaton Precious Metals,ERROR,
Whitecap Resources,ERROR,
WSP Global,ERROR,
Yellow Pages Group,ERROR,
Yellow Pages Limited,ERROR,
Hydrogenics,ERROR,
Jeotex,ERROR,
Menu Foods,ERROR,
Orion Bus Industries,ERROR,
Therapure BioPharma Inc,ERROR,
Abitibi Power and Paper Company,ERROR,
Argon 18,ERROR,
Brac Systems,ERROR,
Les Brasseurs RJ,ERROR,
Canadian Car and Foundry,ERROR,
Canadian Power Boat Company,ERROR,
Canadian Vickers,ERROR,
Le Cheval Blanc (brewpub),ERROR,
Classé,ERROR,
CMC Electronics,ERROR,
Crickstart Food,ERROR,
Dominion Car and Foundry,ERROR,
Dominion Engineering Works,ERROR,
Dominion Textile,ERROR,
Godin (guitar manufacturer),ERROR,
Martin & Vleminckx,ERROR,
Matrox,ERROR,
McAuslan Brewing,ERROR,
Mega Brands,ERROR,
Molson Brewery,ERROR,
Montreal Locomotive Works,ERROR,
Noorduyn,ERROR,
Photon etc.,ERROR,
Quebecor World,ERROR,
Redpath Sugar,ERROR,
Resolute Forest Products,ERROR,
Rio Tinto Alcan,ERROR,
Robotics Design Inc,ERROR,
Seagull (company),ERROR,
St. Lawrence Sugar,ERROR,
DragonWave,ERROR,
Epiphan Video,ERROR,
Hogsback Brewing Company,ERROR,
Lee Valley Tools,ERROR,
Lockheed Martin Canada,ERROR,
Lumenera,ERROR,
Microsystems International,ERROR,
Ottawa Car Company,ERROR,
ProSlide Technology,ERROR,
Royal Canadian Mint,ERROR,
De Havilland Canada‎,ERROR,
George Weston Limited‎,ERROR,
Labatt Brewing Company‎,ERROR,
Amsterdam Brewing Company,ERROR,
Apotex,ERROR,
Avro Canada,ERROR,
Bathurst Street Wharf,ERROR,
BioSteel Sports Nutrition,ERROR,
Canadian Aeroplanes,ERROR,
Canadian Breweries,ERROR,
Canadian General Electric,ERROR,
Cervélo,ERROR,
Corma Inc.,ERROR,
Deco Labels,ERROR,
Digital Bolex,ERROR,
Dominion Voting Systems,ERROR,
Dominion Foundry Site,ERROR,
Don Brewery,ERROR,
Ecobee,ERROR,
Element 21 (company),ERROR,
Gooderham and Worts,ERROR,
Great Lakes Brewery (Toronto),ERROR,
Heintzman & Co.,ERROR,
Jacques and Hay,ERROR,
Kanati Clothing Company,ERROR,
Laserglow Technologies,ERROR,
Lounsbury Foods,ERROR,
Mill Street Brewery,ERROR,
Mister Leonard,ERROR,
Morgan Solar,ERROR,
Nanoleaf,ERROR,
Penmans,ERROR,
Polson Iron Works Limited,ERROR,
R. S. Williams & Sons,ERROR,
Redpath Sugar,ERROR,
Revelo Electric,ERROR,
Roden Brothers,ERROR,
Russell Motor Car Company,ERROR,
Soheil Mosun,ERROR,
"Solar Ship, Inc.",ERROR,
Steam Whistle Brewing,ERROR,
Sunward Aerospace Group,ERROR,
Tilley Endurables,ERROR,
Umbra (company),ERROR,
Vive Crop Protection,ERROR,
Ward-Beck Systems,ERROR,
Avigilon,ERROR,
Brodie Bicycles,ERROR,
Earth's Own Food Company,ERROR,
Granville Island Brewing,ERROR,
Hastings Mill,ERROR,
Hayes Manufacturing Company,ERROR,
Herschel Supply Co.,ERROR,
Larrivée (guitar company),ERROR,
Luvo Inc.,ERROR,
MacMillan Bloedel,ERROR,
Pacific Trucks,ERROR,
Parallel 49 Brewing Company,ERROR,
Pyrrha Jewelry,ERROR,
SunCentral Inc.,ERROR,
Agassiz Brewing,ERROR,
Arctic Glacier,ERROR,
Bristol Aerospace,ERROR,
Fort Garry Brewing Company,ERROR,
Half Pints Brewing Company,ERROR,
Kitchen Craft,ERROR,
Liquid Image,ERROR,
Mondetta,ERROR,
Motor Coach Industries,ERROR,
New Flyer,ERROR,
Old Dutch Foods,ERROR,
Palliser Furniture,ERROR,
Versatile (company),ERROR,
Busch Systems,ERROR,
Central Ontario Broadcasting,ERROR,
InterTAN,ERROR,
Napoleon (company),ERROR,
The Source (retailer),ERROR,
Topper's Pizza (Canadian restaurant),ERROR,
BMR Group,ERROR,
Campagna Motors,ERROR,
Dana TM4,ERROR,
Noveko International,ERROR,
Proxim,ERROR,
Réno-Dépôt,ERROR,
Rona (store),ERROR,
St-Just Aviation,ERROR,
Trudeau Corporation,ERROR,
Atlantic Superstore,ERROR,
Dominion Memorial Market,ERROR,
Dominion Stores,ERROR,
Extra Foods,ERROR,
Freshmart,ERROR,
Joe Fresh,ERROR,
Loblaws,ERROR,
Maple Leaf Gardens,ERROR,
Maxi (Canadian supermarket),ERROR,
National Supermarkets,ERROR,
No Frills (grocery store),ERROR,
PC Mobile,ERROR,
President's Choice Financial,ERROR,
Provigo,ERROR,
Real Canadian Liquorstore,ERROR,
Real Canadian Superstore,ERROR,
SaveEasy,ERROR,
Sayvette,ERROR,
Shoppers Drug Mart,ERROR,
Super Centre,ERROR,
SuperValu (Canada),ERROR,
T&T Supermarket,ERROR,
Valu-mart,ERROR,
Weston Centre (Toronto),ERROR,
Galen Weston Jr.,ERROR,
Wholesale Club,ERROR,
Your Independent Grocer,ERROR,
Your Independent Liquorstore,ERROR,
Zehrs Markets,ERROR,
Altomédia,ERROR,
Blue Giant Equipment Corporation,ERROR,
Dynacare,ERROR,
Eastwood Guitars,ERROR,
Extra Foods,ERROR,
Freshmart,ERROR,
General Kinetics Engineering Corporation,ERROR,
Home Outfitters,ERROR,
Hudson's Bay Company,ERROR,
Hydro One Brampton,ERROR,
Loblaws,ERROR,
Mandarin Restaurant,ERROR,
Valu-mart,ERROR,
Wholesale Club,ERROR,
Your Independent Grocer,ERROR,
Zehrs Markets,ERROR,
Zellers,ERROR,
Craig Wireless,ERROR,
McKenzie Seeds,ERROR,
Peanuts & Corn Records,ERROR,
Riding Mountain Broadcasting,ERROR,
Burlington Transit,ERROR,
Crossroads Christian Communications,ERROR,
Greyhound Canada,ERROR,
Jack Astor's Bar and Grill,ERROR,
N8 Identity,ERROR,
Pioneer Energy,ERROR,
Voortman Cookies,ERROR,
Burnaby Now,ERROR,
CFML-FM,ERROR,
Global News: BC 1,ERROR,
"
Knowledge Network",ERROR,
The Peak (newspaper),ERROR,
49th Parallel Coffee Roasters,ERROR,
Arcana Studio,ERROR,
Backun Musical Services,ERROR,
BC Liquor Distribution Branch,ERROR,
BC Liquor Stores,ERROR,
BC Tel,ERROR,
Canada Wide Media,ERROR,
Capcom Vancouver,ERROR,
Cityfone,ERROR,
Clio (software company),ERROR,
Creo (company),ERROR,
Crosslight Software,ERROR,
Cymax Group,ERROR,
D-Wave Systems,ERROR,
Dairyland Canada,ERROR,
Daiya,ERROR,
Distinctive Software,ERROR,
EA Black Box,ERROR,
EA Vancouver,ERROR,
Encorp Pacific,ERROR,
Freshslice Pizza,ERROR,
Future Shop,ERROR,
Gateway Casinos,ERROR,
General Fusion,ERROR,
Glentel,ERROR,
Gulf & Fraser,ERROR,
Happy Planet,ERROR,
Hellbent Games,ERROR,
Ironclad Games,ERROR,
Ossian Studios,ERROR,
Pacific Blue Cross,ERROR,
Panago,ERROR,
Ricky's All Day Grill,ERROR,
SkyBox Labs,ERROR,
Spectrum Signal Processing by Vecima,ERROR,
Squirrel Systems,ERROR,
Steamworks Brewing Company,ERROR,
Sutton Group,ERROR,
Teradici,ERROR,
Vega (company),ERROR,
Key Porter Books,ERROR,
Mars Canada,ERROR,
ATCO Electric,ERROR,
ATCO Field,ERROR,
Northland Utilities,ERROR,
Husky Energy,ERROR,
Northland Properties,ERROR,
Acceleware,ERROR,
Agrium,ERROR,
Alberta Electric System Operator,ERROR,
Albian Sands,ERROR,
AltaLink,ERROR,
Attabotics,ERROR,
Bantrel Co.,ERROR,
Barrington Griffiths Watch Company,ERROR,
Baywest Homes,ERROR,
Benevity,ERROR,
Bleeding Art Industries,ERROR,
Bonnett's Energy,ERROR,
BP Canada,ERROR,
Brewers' Distributor,ERROR,
Calgary Co-op,ERROR,
Calgary Sports and Entertainment,ERROR,
Canadian Hydro Developers,ERROR,
Canadian Oil Sands,ERROR,
Canadian Pacific Railway,ERROR,
Cardel Homes,ERROR,
Chakde TV,ERROR,
CNOOC Petroleum North America,ERROR,
Compton Petroleum,ERROR,
ConnectFirst Credit Union,ERROR,
Corporate Express (airline),ERROR,
Cyntech,ERROR,
Dialog (architectural firm),ERROR,
Dome Petroleum,ERROR,
Eavor Technologies,ERROR,
Edo Japan (restaurant),ERROR,
Enmax,ERROR,
The Event Group,ERROR,
Franworks Group,ERROR,
Frontenac House,ERROR,
Grasslands Entertainment,ERROR,
Great Canadian Oil Sands,ERROR,
JACOS,ERROR,
Gulf Canada,ERROR,
Harvest Operations,ERROR,
Home Oil Company,ERROR,
Hudson's Bay Oil and Gas Company,ERROR,
Husky Energy,ERROR,
Intaver Institute,ERROR,
Integra Air,ERROR,
Inter Pipeline,ERROR,
IStock,ERROR,
J&L Supply Co.,ERROR,
Kiewit Energy Company,ERROR,
Korite,ERROR,
Landmark Cinemas,ERROR,
Laricina Energy,ERROR,
Lynx Air,ERROR,
Mark's,ERROR,
MGM Energy,ERROR,
Moxies,ERROR,
Nanalysis,ERROR,
Niko Resources,ERROR,
Nova Chemicals,ERROR,
Nu-West,ERROR,
